"fromuserid","touserid","numbercalls","secondscalls"
"350097","350363","21","2216"
"350196","350276","18","818"
"350123","350014","2","920"
"350083","350161","11","641"
"350157","350303","2","1757"
"350024","350198","2","200"
"350045","350052","12","2893"
"350034","350361","8","986"
"350181","350364","4","3460"
"350029","350105","14","3509"
"350191","350097","7","1616"
"350049","350223","8","1524"
"350093","350255","13","2902"
"350144","350087","3","2796"
"350132","350144","15","1377"
"350127","350202","6","3047"
"350097","350364","23","4016"
"350196","350169","11","1576"
"350123","350110","6","1015"
"350083","350162","18","2147"
"350157","350184","14","3338"
"350024","350348","2","1607"
"350045","350060","19","3453"
"350034","350319","8","3141"
"350181","350393","17","2661"
"350029","433648","8","934"
"350191","350116","15","2307"
"350049","350227","4","2436"
"350093","350309","16","2620"
"350144","350141","3","1327"
"350132","350079","2","1396"
"350127","350125","5","2683"
"350097","350370","16","1682"
"350196","350361","17","1944"
"350123","350106","18","352"
"350083","350163","12","318"
"350157","350395","13","1953"
"350024","350163","9","728"
"350045","350037","13","1608"
"350034","350146","19","967"
"350181","388018","18","214"
"350029","350155","9","1644"
"350191","350362","7","2081"
"350049","350238","7","830"
"350093","350359","14","2753"
"350144","350387","20","761"
"350127","350006","13","29"
"350097","350374","20","1591"
"350196","350188","16","3430"
"350123","350245","4","327"
"350083","350170","19","2336"
"350157","350084","4","1185"
"350024","350025","20","2036"
"350045","350022","10","1082"
"350034","350338","2","3172"
"650417","350020","13","1884"
"350029","350036","11","168"
"350191","350381","6","1171"
"350049","350239","14","1467"
"350093","350240","10","3008"
"350144","350137","9","2381"
"350127","350198","9","1749"
"350097","350375","4","1772"
"350196","350050","19","2467"
"350123","350114","13","4181"
"350083","350179","14","1349"
"350157","350103","13","2297"
"350024","350175","5","2104"
"350045","350041","15","2372"
"350034","350027","14","1824"
"650417","350038","14","2479"
"350029","350186","7","3557"
"350191","350124","3","1062"
"350049","350244","30","2508"
"350093","350121","12","2769"
"350144","350383","19","1487"
"350127","350079","11","1632"
"350097","350376","2","2972"
"350196","350242","11","2110"
"350123","350264","1","3259"
"350083","350189","20","563"
"350157","350134","20","1268"
"350024","350044","4","3511"
"350045","350187","18","1313"
"350034","350046","12","1185"
"650417","350039","5","3462"
"350029","350336","20","349"
"350191","350089","1","2010"
"350049","350247","17","507"
"350093","350313","4","1196"
"350144","350149","30","3042"
"350127","350271","16","176"
"350097","350383","4","3066"
"350196","350088","7","859"
"350123","350237","29","4009"
"350083","350194","18","3421"
"350157","350188","2","2093"
"350024","350298","12","1770"
"350045","350049","17","3167"
"350034","350292","8","2700"
"650417","350040","18","318"
"350029","350259","20","300"
"350191","350197","19","709"
"350049","350251","15","768"
"350093","350086","14","2726"
"350144","350168","3","1122"
"350127","350152","20","3163"
"350097","350384","11","1404"
"350196","350161","4","3044"
"350123","350387","4","3572"
"350083","350209","9","3222"
"350157","350161","14","1831"
"350024","350352","12","2792"
"350045","350295","2","3182"
"350034","350054","19","512"
"650417","350041","7","3134"
"350029","350094","12","1198"
"350191","350301","11","1782"
"350049","350263","4","1506"
"350093","350094","1","656"
"350144","350049","15","746"
"350127","350356","22","2086"
"350097","350387","16","1589"
"350196","350042","3","2262"
"350123","350118","2","3175"
"350083","350221","14","2825"
"350157","350023","15","3502"
"350024","350029","10","210"
"350045","350291","20","1060"
"350034","350031","32","5423"
"650417","350042","11","952"
"350029","350148","31","2704"
"350191","350009","13","1627"
"350049","350266","1","2109"
"350093","350144","14","2838"
"350144","350145","1","2337"
"350127","350087","17","1273"
"350097","350390","18","788"
"350196","350373","15","3568"
"350123","350076","3","2845"
"350083","350225","18","1875"
"350157","350215","9","363"
"350024","350006","26","2476"
"350045","350249","11","3298"
"350034","350127","2","1138"
"650417","350043","5","2415"
"350029","350371","14","3575"
"350191","350251","14","1208"
"350049","350276","4","419"
"350093","350336","14","3479"
"350144","350153","11","692"
"350127","350383","18","2974"
"350097","397902","3","613"
"350196","350146","13","2834"
"350123","350130","9","2119"
"350083","350226","14","75"
"350157","350311","9","3335"
"350024","350306","16","2978"
"350045","350034","14","1920"
"350034","350373","8","1525"
"650417","350044","2","854"
"350029","350025","3","3573"
"350191","350151","10","1680"
"350049","350277","11","1719"
"350093","350390","1","3557"
"350144","350130","7","1296"
"350127","350156","4","845"
"350097","464386","10","3312"
"350196","350104","10","101"
"350123","350203","1","734"
"350083","350228","10","2525"
"350157","350165","1","1273"
"350024","350014","7","1361"
"350045","350053","19","1022"
"350034","350104","11","2415"
"650417","350045","2","151"
"350029","350079","9","1411"
"350191","350086","16","3188"
"350049","350278","12","438"
"350144","350157","5","3224"
"350127","350122","11","3271"
"350097","491615","7","580"
"350196","350081","11","4087"
"350123","350168","7","3001"
"350083","350229","27","2676"
"350157","350219","16","3223"
"350024","350033","20","4693"
"350045","350030","16","2726"
"350034","350308","15","1370"
"650417","350046","11","1418"
"350029","491615","17","1090"
"350191","350255","8","3553"
"350049","350285","17","2751"
"350144","350211","13","2096"
"350127","489312","12","1049"
"350152","350144","6","187"
"350196","350369","3","1597"
"350123","350126","4","3456"
"350083","350230","20","1308"
"350157","350177","17","560"
"350024","350087","25","4006"
"350045","350038","15","2579"
"350034","350189","18","3178"
"650417","350048","5","1425"
"350029","350033","14","602"
"350191","350213","4","3350"
"350049","350287","9","1296"
"350144","350134","4","3590"
"350127","350387","28","3849"
"350152","350156","2","997"
"350196","350323","20","1821"
"350123","397902","18","648"
"350083","350237","12","841"
"350157","350231","6","1566"
"350024","388018","1","2548"
"350045","350057","3","799"
"350034","350035","9","2473"
"650417","350049","11","319"
"350029","350225","2","1452"
"350191","350094","19","2463"
"350049","350288","6","1167"
"350144","350207","7","2536"
"350127","350076","8","2608"
"350152","350271","8","3471"
"350196","350185","12","1308"
"350123","350276","16","2189"
"350083","350239","1","1837"
"350157","350046","2","943"
"350024","350291","2","1331"
"350045","350111","10","2838"
"350034","350300","16","2438"
"650417","350050","1","936"
"350029","350052","14","1290"
"350191","350190","20","1249"
"350049","350289","19","3474"
"350144","350011","9","196"
"350127","350172","19","4493"
"350152","388018","20","472"
"350196","350258","6","2323"
"350123","350122","27","796"
"350083","350241","15","3137"
"350157","350150","15","2189"
"350024","350064","15","2724"
"350045","350303","21","3397"
"350034","350366","13","1210"
"650417","350051","6","2623"
"350029","350210","1","3190"
"350191","350359","14","2226"
"350049","350294","19","516"
"350144","350084","19","1103"
"350127","350226","13","2444"
"350152","350160","25","5499"
"350196","350031","8","3560"
"350123","350272","18","1449"
"350083","350243","15","902"
"350157","350342","12","2814"
"350024","350160","3","247"
"350045","350215","8","592"
"350034","350043","1","2543"
"650417","350052","12","996"
"350029","350306","2","1051"
"350191","350048","3","2775"
"350049","350296","16","796"
"350144","350138","1","574"
"350127","350245","9","2056"
"350152","350214","12","3415"
"350196","350235","25","3954"
"350123","350134","18","910"
"350083","350245","20","705"
"350157","350108","11","2774"
"350024","350329","11","597"
"350034","350235","19","2755"
"650417","350053","9","1001"
"350029","350283","15","3112"
"350191","350144","16","3116"
"350049","350298","15","2837"
"350127","350107","15","1691"
"350152","350233","3","2014"
"350196","350043","16","970"
"350123","350057","11","2841"
"350083","350256","13","1710"
"350157","350031","7","531"
"350024","350191","18","1613"
"350034","350039","10","3102"
"650417","350054","19","3371"
"350029","350022","1","2617"
"350191","350102","13","2664"
"350049","350303","37","6336"
"350127","350126","20","3440"
"350152","350329","6","159"
"350196","350193","19","259"
"350123","350153","19","1671"
"350083","350263","40","633"
"350157","350223","5","2867"
"350024","350018","5","1641"
"350034","350024","10","1180"
"650417","350055","3","1979"
"350029","350041","1","1237"
"350191","350294","19","2664"
"350049","350308","19","869"
"350152","350287","8","1046"
"350196","350224","8","1119"
"350123","350226","12","2851"
"350083","350265","1","964"
"350157","350277","19","2561"
"350024","350091","10","2617"
"350034","350216","17","2819"
"650417","350067","19","122"
"350029","350383","10","56"
"350191","357758","17","2284"
"350049","350309","18","3579"
"350152","350133","1","2566"
"350196","350093","2","2702"
"350123","350038","17","6167"
"350083","350271","20","2240"
"350157","350062","9","2298"
"350024","350295","25","5352"
"350034","350032","9","2670"
"650417","350088","15","2436"
"350029","350072","10","1776"
"350191","350075","13","2269"
"350049","350310","6","1704"
"350152","350379","1","3498"
"350196","350005","14","2425"
"350123","350230","4","3234"
"350083","350288","14","3270"
"350157","350158","6","3228"
"350024","350022","25","5100"
"350034","350243","20","3105"
"650417","350091","10","2766"
"350029","350126","16","3335"
"350191","350279","7","2696"
"350049","350311","19","2593"
"350152","350014","11","3566"
"350196","350197","3","6667"
"350123","350188","3","125"
"350083","350289","3","1763"
"350157","350381","17","2777"
"350024","350226","14","1128"
"350034","350255","35","3775"
"650417","350117","20","1178"
"350029","350318","20","3580"
"350191","350244","17","6682"
"350049","350312","13","2868"
"350152","350164","3","1865"
"350196","350270","3","886"
"350123","350242","2","3362"
"350083","350292","19","1900"
"350157","350154","5","2903"
"350024","350053","15","2981"
"350034","350028","8","2922"
"650417","350119","3","1820"
"350191","350352","4","304"
"350049","350314","6","661"
"350152","350045","18","1412"
"350196","350324","16","1542"
"350123","350111","16","3107"
"350083","350293","1","1849"
"350157","350162","8","2872"
"350024","350395","15","252"
"350034","350005","10","1144"
"650417","350143","20","2972"
"350191","350275","34","3324"
"350049","350318","5","3116"
"350152","350141","3","770"
"350196","350282","8","288"
"350123","350119","7","2974"
"350083","350301","20","529"
"350157","350120","8","2916"
"350024","350072","17","2988"
"350034","350174","7","286"
"650417","350165","14","424"
"350191","350329","4","1906"
"350049","350320","3","2329"
"350152","350191","4","1008"
"350123","350215","3","2177"
"350083","350309","6","2380"
"350157","350366","8","2116"
"350024","350126","11","3308"
"350034","350036","20","2497"
"650417","350173","8","2587"
"350049","350334","18","6371"
"350152","350245","4","2224"
"350123","350246","19","3361"
"350083","350318","6","1261"
"350157","350362","20","945"
"350024","350180","13","14"
"350034","350055","4","992"
"650417","350191","6","2724"
"350049","350337","20","1586"
